lecture,slide,local_mtime,chain_timestamp,time_gap_sec
8,25,1764822750.446162,1764825916,3165.5538380146027
8,26,1764822750.446162,1764825917,3166.5538380146027
8,27,1764822750.4473035,1764825918,3167.552696466446
8,28,1764822750.4473035,1764825919,3168.552696466446
8,29,1764822750.4481769,1764825920,3169.5518231391907
8,3,1764822750.4490945,1764825894,3143.5509054660797
8,30,1764822750.4502437,1764825921,3170.5497562885284
8,31,1764822750.4502437,1764825922,3171.5497562885284
8,32,1764822750.4512887,1764825923,3172.5487112998962
8,33,1764822750.4512887,1764825924,3173.5487112998962
8,34,1764822750.452299,1764825925,3174.547700881958
8,35,1764822750.4532502,1764825926,3175.546749830246
8,36,1764822750.4532502,1764825927,3176.546749830246
8,37,1764822750.4532502,1764825928,3177.546749830246
8,38,1764822750.4549544,1764825929,3178.5450456142426
8,39,1764822750.4549544,1764825930,3179.5450456142426
8,4,1764822750.4559758,1764825895,3144.5440242290497
8,40,1764822750.4569821,1764825931,3180.5430178642273
8,41,1764822750.4569821,1764825932,3181.5430178642273
8,42,1764822750.4579706,1764825933,3182.5420293807983
8,43,1764822750.4579706,1764825934,3183.5420293807983
8,5,1764822750.4590528,1764825896,3145.540947198868
8,6,1764822750.4599786,1764825897,3146.540021419525
8,7,1764822750.4599786,1764825898,3147.540021419525
8,8,1764822750.4609725,1764825899,3148.539027452469
8,9,1764822750.46197,1764825900,3149.538029909134
9,1,1764822750.46197,1764825935,3184.538029909134
9,10,1764822750.4629805,1764825944,3193.5370194911957
9,11,1764822750.4640388,1764825945,3194.535961151123
9,12,1764822750.4640388,1764825946,3195.535961151123
9,13,1764822750.4650216,1764825947,3196.53497838974
9,14,1764822750.4656346,1764825948,3197.534365415573
9,15,1764822750.4668417,1764825949,3198.533158302307
9,16,1764822750.4668417,1764825950,3199.533158302307
9,17,1764822750.467827,1764825951,3200.5321729183197
9,18,1764822750.46888,1764825952,3201.5311200618744
9,19,1764822750.46888,1764825953,3202.5311200618744
9,2,1764822750.4697595,1764825936,3185.530240535736
9,20,1764822750.4706385,1764825954,3203.529361486435
9,21,1764822750.4706385,1764825955,3204.529361486435
9,22,1764822750.4717805,1764825956,3205.528219461441
9,23,1764822750.4717805,1764825957,3206.528219461441
9,24,1764822750.4726653,1764825958,3207.527334690094
9,25,1764822750.4737966,1764825959,3208.526203393936
9,26,1764822750.4737966,1764825960,3209.526203393936
9,27,1764822750.4748623,1764825961,3210.5251376628876
9,28,1764822750.4754074,1764825962,3211.5245926380157
9,29,1764822750.4765565,1764825963,3212.5234434604645
9,3,1764822750.4765565,1764825937,3186.5234434604645
9,4,1764822750.477412,1764825938,3187.5225880146027
9,5,1764822750.477412,1764825939,3188.5225880146027
9,6,1764822750.4785435,1764825940,3189.5214564800262
9,7,1764822750.4794137,1764825941,3190.5205862522125
9,8,1764822750.4794137,1764825942,3191.5205862522125
9,9,1764822750.4804125,1764825943,3192.5195875167847
