lecture,slide,status,local_hash,onchain_hash
14,32,match,0xe08724ab4d2a1bb41db9e0c4b325889d0dd9d325849ae888781e30270bc2015e,0xe08724ab4d2a1bb41db9e0c4b325889d0dd9d325849ae888781e30270bc2015e
14,33,match,0xc5b599b27ecd4d98687ae54646fd65335c4b5d73e1f97703ae4ba081c1064d55,0xc5b599b27ecd4d98687ae54646fd65335c4b5d73e1f97703ae4ba081c1064d55
14,34,match,0x329434bc24740f1eb9d046446969bfd75e5c3164b21a734755ecd0eecf174220,0x329434bc24740f1eb9d046446969bfd75e5c3164b21a734755ecd0eecf174220
14,35,match,0x61e1b4a911eda1d686b3cdc834685670c5f6f8b83778fd3291be8a4a6760d340,0x61e1b4a911eda1d686b3cdc834685670c5f6f8b83778fd3291be8a4a6760d340
14,36,match,0xa7ad8c92544767d9fcc38b8507ba90e3e81053119f3fc8efece7a4449c0762e5,0xa7ad8c92544767d9fcc38b8507ba90e3e81053119f3fc8efece7a4449c0762e5
14,37,match,0xeb3840e21d2cb63fe392541210dc9c21979b9893992a9a9716394e7adb0e46b9,0xeb3840e21d2cb63fe392541210dc9c21979b9893992a9a9716394e7adb0e46b9
14,38,match,0x7ec345294926131ee085ac1e98b6d98ee833b138398c62ca43240e939a7161c7,0x7ec345294926131ee085ac1e98b6d98ee833b138398c62ca43240e939a7161c7
14,39,match,0x6ff1a2dc4eba771323136f1f27dfe81204c812875192c880fc5061e3dc90bbd6,0x6ff1a2dc4eba771323136f1f27dfe81204c812875192c880fc5061e3dc90bbd6
14,4,match,0x7cd737570fc68f9c0181a90c56e60e67d5f2cc6d915722bb540462e47abaef01,0x7cd737570fc68f9c0181a90c56e60e67d5f2cc6d915722bb540462e47abaef01
14,40,match,0x56488c75682cd496f541d221389437c52b5fbbcadbd5ac8adfd41b5fa7677d25,0x56488c75682cd496f541d221389437c52b5fbbcadbd5ac8adfd41b5fa7677d25
14,41,match,0xe45ddd1c964a2ebbe041fecf82bc361cdf2e17ce9bea28d311948353c7ab7f07,0xe45ddd1c964a2ebbe041fecf82bc361cdf2e17ce9bea28d311948353c7ab7f07
14,42,match,0x33d4cd589b8bd2603f5eca1bf56ee5dabb27c3793c3c1b8786925f3f17a67761,0x33d4cd589b8bd2603f5eca1bf56ee5dabb27c3793c3c1b8786925f3f17a67761
14,43,match,0x9b26799d333783704ec867b64cc3c685fa644e4dc1cae7f551932d3c0c7d4314,0x9b26799d333783704ec867b64cc3c685fa644e4dc1cae7f551932d3c0c7d4314
14,44,match,0x181c1e3741e195e5a530e0edef3dd63dd4e744826f39093752b5dbe7cfe225c1,0x181c1e3741e195e5a530e0edef3dd63dd4e744826f39093752b5dbe7cfe225c1
14,45,match,0xd62e8f10ab178907999a810dcb4011fe7d29c8aa28df1b1e88907dbd4b847b7d,0xd62e8f10ab178907999a810dcb4011fe7d29c8aa28df1b1e88907dbd4b847b7d
14,46,match,0x058ec54c8242f23df95b5e1edc9fe34ac0f4bdab7a39ce517153e3f55c598c28,0x058ec54c8242f23df95b5e1edc9fe34ac0f4bdab7a39ce517153e3f55c598c28
14,47,match,0x3665c4a3e32f402379a0474003e622572f5d61ae2581d163f8ee13c017d8c3c5,0x3665c4a3e32f402379a0474003e622572f5d61ae2581d163f8ee13c017d8c3c5
14,48,match,0xbae1b0056b9a08522efea59d773f9fd1d2c99eadb516531db0f0a27a97965f63,0xbae1b0056b9a08522efea59d773f9fd1d2c99eadb516531db0f0a27a97965f63
14,49,match,0x26a4549a03610cca9fbea63a7df074c15ffbe7562672256c9fa8855ae299564c,0x26a4549a03610cca9fbea63a7df074c15ffbe7562672256c9fa8855ae299564c
14,5,match,0xcd34b341433f47baaa954509ee15826ddf8603a15962f2b45eb846ea998f52a0,0xcd34b341433f47baaa954509ee15826ddf8603a15962f2b45eb846ea998f52a0
14,50,match,0xd2ca5f45c83e0ef3a388c2e8070918debacba2120e06a4a41056774c1d568ff2,0xd2ca5f45c83e0ef3a388c2e8070918debacba2120e06a4a41056774c1d568ff2
14,51,match,0xc0652dae1449e66afb4ff963f8af6d5a0a2d877a8f031557edb20285efbf63e5,0xc0652dae1449e66afb4ff963f8af6d5a0a2d877a8f031557edb20285efbf63e5
14,52,match,0x8f3367beba3e435736de4b0bdbc8a6a916bff6d301859532447988f3b687a192,0x8f3367beba3e435736de4b0bdbc8a6a916bff6d301859532447988f3b687a192
14,53,match,0xba1798604e0b0f7b15796da60cbc0c153629fdc08d60edd747db531edfd12a38,0xba1798604e0b0f7b15796da60cbc0c153629fdc08d60edd747db531edfd12a38
14,54,match,0xabff93f80b9adc2ca65fd2d7dc480c79658e329a2681e4ab3c2f9e070a9943f7,0xabff93f80b9adc2ca65fd2d7dc480c79658e329a2681e4ab3c2f9e070a9943f7
14,55,match,0x4b1fffc262f19a49f72ab4272641d87565699c673e1faa937c1eba9093f81921,0x4b1fffc262f19a49f72ab4272641d87565699c673e1faa937c1eba9093f81921
14,56,match,0xc8f86e113f1bd4204c54a96cc40e367b440d20a8cde3883757a521cb83382f07,0xc8f86e113f1bd4204c54a96cc40e367b440d20a8cde3883757a521cb83382f07
14,57,match,0x0b0776bec5faeccc7ea9510653e4f1fa12a085a7789bc8b62e620ba296bed254,0x0b0776bec5faeccc7ea9510653e4f1fa12a085a7789bc8b62e620ba296bed254
14,58,match,0x6a7453c03b604a59f7263658f9e4202149dd25798fe0be1168f8805abeca6603,0x6a7453c03b604a59f7263658f9e4202149dd25798fe0be1168f8805abeca6603
14,59,match,0x457bd4b6043b4bc899a56ed917d5b7af4d4e9f4691ca7a76260e55d19f379863,0x457bd4b6043b4bc899a56ed917d5b7af4d4e9f4691ca7a76260e55d19f379863
14,6,match,0xe4099476549dfdef4aa57d7e6667aa99cf387072d72048943e22e2de2209e45c,0xe4099476549dfdef4aa57d7e6667aa99cf387072d72048943e22e2de2209e45c
14,60,match,0xd2b2465c69e7b57aa67c7c506057e1977a30f9fbfdc87ca145c91e30cadc7a7a,0xd2b2465c69e7b57aa67c7c506057e1977a30f9fbfdc87ca145c91e30cadc7a7a
14,7,match,0x131f08abe9be5f15e22983bb3a3e9de9752998f11e30262ea395d9b37e870f4c,0x131f08abe9be5f15e22983bb3a3e9de9752998f11e30262ea395d9b37e870f4c
14,8,match,0x5ac5d119421ad058053b39f2b3675f536c21dd3407fd6075b6fdc9f1c97aaba8,0x5ac5d119421ad058053b39f2b3675f536c21dd3407fd6075b6fdc9f1c97aaba8
14,9,match,0xbf42f9285072300a36db9abaa2eb1fa109e53c46b0ecafeb0d744e2cd9fc482b,0xbf42f9285072300a36db9abaa2eb1fa109e53c46b0ecafeb0d744e2cd9fc482b
15,1,match,0x3f788f7660abe884f101296680ed888521a4e2d362cfa8afe6f8692d82344759,0x3f788f7660abe884f101296680ed888521a4e2d362cfa8afe6f8692d82344759
15,10,match,0x1cb865f27c9f44cb136442970222f4b747b7949f300a76e8d18c61fe3bf9c56c,0x1cb865f27c9f44cb136442970222f4b747b7949f300a76e8d18c61fe3bf9c56c
15,11,match,0xbefeef465e216dee48501afb3fa802d557fd917ca06d7ae175fb1624b2887555,0xbefeef465e216dee48501afb3fa802d557fd917ca06d7ae175fb1624b2887555
15,12,match,0x517a571600110734c256eaceea70101104e506345dd2548e57cf6f635b68c5d5,0x517a571600110734c256eaceea70101104e506345dd2548e57cf6f635b68c5d5
15,13,match,0x00a6048c3f236d3514d1a3ce0892c7c52198c9f4865eb1d2a54d548a4516675e,0x00a6048c3f236d3514d1a3ce0892c7c52198c9f4865eb1d2a54d548a4516675e
15,14,match,0x5ce488c06c4ae1e57d1863b01fd43b9132ac05e6b972ec269a82e56c544c12d8,0x5ce488c06c4ae1e57d1863b01fd43b9132ac05e6b972ec269a82e56c544c12d8
15,15,match,0x0a6f2fd04d602a2b40e158ebdcbf74149164bcda12404044f198398ba33d3898,0x0a6f2fd04d602a2b40e158ebdcbf74149164bcda12404044f198398ba33d3898
15,16,match,0x027c7db075821126fd507a6a0112102209013181e56ebfe25e71d4bd17a4d3f3,0x027c7db075821126fd507a6a0112102209013181e56ebfe25e71d4bd17a4d3f3
15,17,match,0x7dee3d057a0c96f6ed7a473289ce47b2cdd292428220f5f3f14ce7cbbe6468a1,0x7dee3d057a0c96f6ed7a473289ce47b2cdd292428220f5f3f14ce7cbbe6468a1
15,18,match,0x468862adb646d9d12e261ede781238480d9308a1b750c3d36b4cf6eb1427ffd6,0x468862adb646d9d12e261ede781238480d9308a1b750c3d36b4cf6eb1427ffd6
15,19,match,0x457eba2d966cbb7659d7db2b41510727f9a97154a452a56d7c52a82484ecbdcf,0x457eba2d966cbb7659d7db2b41510727f9a97154a452a56d7c52a82484ecbdcf
15,2,match,0xfabea820d6926c6e578e3293a09e2fc3d9858333d16f508fe343dab030ef1a2e,0xfabea820d6926c6e578e3293a09e2fc3d9858333d16f508fe343dab030ef1a2e
15,20,match,0x3d1ddbc6537c3b4e117d0021cb74be1b9a5fe48d449c245499758d9c0b32a308,0x3d1ddbc6537c3b4e117d0021cb74be1b9a5fe48d449c245499758d9c0b32a308
15,21,match,0x95e1ae5a469929b439a3cf39a3d2e1e49e75bd8440ff27c02aea8777df452b1c,0x95e1ae5a469929b439a3cf39a3d2e1e49e75bd8440ff27c02aea8777df452b1c
15,22,match,0xc3926098f0a6a34149fa5e7e5446fbe90fda12b22303b4b4ec4fbda9ac386dbe,0xc3926098f0a6a34149fa5e7e5446fbe90fda12b22303b4b4ec4fbda9ac386dbe
15,23,match,0x7bd8c0cd888d3d5a98146f85a550335c9281a2fb939bc74c923a03a6f202177d,0x7bd8c0cd888d3d5a98146f85a550335c9281a2fb939bc74c923a03a6f202177d
15,24,match,0xd222bd58ec1aa586cdba78c6b4e5d3daa697bd875cf8bd8ae3ecf9f5572f6565,0xd222bd58ec1aa586cdba78c6b4e5d3daa697bd875cf8bd8ae3ecf9f5572f6565
15,25,match,0xcba8bba0642be3581e2d322b0be9bb7c2f33f54e41f9010a5493d84b6811e5c2,0xcba8bba0642be3581e2d322b0be9bb7c2f33f54e41f9010a5493d84b6811e5c2
15,26,match,0x873c988d122393aceb35aae6a5fc9ddee0fb279c591c00f2874cae1012209e56,0x873c988d122393aceb35aae6a5fc9ddee0fb279c591c00f2874cae1012209e56
15,27,match,0x4c131b2a2328b4c6d64315ca50c9dfe2a17402e2dfd422217a08291138f46b3f,0x4c131b2a2328b4c6d64315ca50c9dfe2a17402e2dfd422217a08291138f46b3f
15,28,match,0x9580617881f4605a26d2c55881d0453c842d5826fa42d7034b0307734bf2c154,0x9580617881f4605a26d2c55881d0453c842d5826fa42d7034b0307734bf2c154
15,29,match,0x4e6270d2b1110df82bbdc7f16a8689b677684afe4c2ae27c4a725388828fd194,0x4e6270d2b1110df82bbdc7f16a8689b677684afe4c2ae27c4a725388828fd194
15,3,match,0x04ab07c2770c5cb776a515aab7355f50be160f6eacf97ded88b9dc3b13bd4508,0x04ab07c2770c5cb776a515aab7355f50be160f6eacf97ded88b9dc3b13bd4508
15,30,match,0x8a617334bfcef539321dd226df986614909db19ee209743b990b1cb246aef8dc,0x8a617334bfcef539321dd226df986614909db19ee209743b990b1cb246aef8dc
15,4,match,0x2eb3f35dcc193e22bf9cd1294e0b9f29e817e9f2a0314071e9f44a4aa5251aa4,0x2eb3f35dcc193e22bf9cd1294e0b9f29e817e9f2a0314071e9f44a4aa5251aa4
15,5,match,0xee29a015398fcf6c2b19e9d0df2e24a2a4d477e8c41dca9760fabf8aef92d582,0xee29a015398fcf6c2b19e9d0df2e24a2a4d477e8c41dca9760fabf8aef92d582
15,6,match,0xcc27a15594c2f790abd4220dc1151bddcda32052ba8d496297f01588fbaa3ef6,0xcc27a15594c2f790abd4220dc1151bddcda32052ba8d496297f01588fbaa3ef6
15,7,match,0xa14099d28ace28cea7ed4602cf522403e5a8ef806d0a11cc88ef33a0aa80b886,0xa14099d28ace28cea7ed4602cf522403e5a8ef806d0a11cc88ef33a0aa80b886
15,8,match,0xb7f11a97e41dc051327c7dbf9ef688c972ce4c1195c6fb463de43b03cf65b71a,0xb7f11a97e41dc051327c7dbf9ef688c972ce4c1195c6fb463de43b03cf65b71a
15,9,match,0xa7bfc614f0bdf9616c1aed051ebb92e5db70733a66fd650d199e8558598db787,0xa7bfc614f0bdf9616c1aed051ebb92e5db70733a66fd650d199e8558598db787
16,1,match,0xceb550d32707ba34b81f235f6a6b380d3d12d259a79a997878972a0bd012a1fc,0xceb550d32707ba34b81f235f6a6b380d3d12d259a79a997878972a0bd012a1fc
16,10,match,0x03229fd2d8ab0318dd154a20baf6d8e746c2c28deaf94d954fbab289970653a5,0x03229fd2d8ab0318dd154a20baf6d8e746c2c28deaf94d954fbab289970653a5
16,11,match,0x07ba754ccf037c1736f36bf23571cf3214bb6d1127aa6f1b743b1e6c895565fe,0x07ba754ccf037c1736f36bf23571cf3214bb6d1127aa6f1b743b1e6c895565fe
16,12,match,0xf8b2c5dad74147d36eb07edad2257b6e6f30f70e7dc8fe63e8e407fcfc49c393,0xf8b2c5dad74147d36eb07edad2257b6e6f30f70e7dc8fe63e8e407fcfc49c393
16,13,match,0x6e486ac3f4ef9a066823a3759a9ee21cc1efa52908d9f66b0edc37015aa558b5,0x6e486ac3f4ef9a066823a3759a9ee21cc1efa52908d9f66b0edc37015aa558b5
16,14,match,0x180f59dad906b029fea529c26569537876c35fea4e0155a8ad8d12f244841b9d,0x180f59dad906b029fea529c26569537876c35fea4e0155a8ad8d12f244841b9d
16,15,match,0x8075290a9f2d653781701f858b7eb97136fb6c07611689726ac313d46e648d55,0x8075290a9f2d653781701f858b7eb97136fb6c07611689726ac313d46e648d55
16,16,match,0x9716e61580edd76002da8112c81ee89f5f44002e961aae12aa629f93162aee03,0x9716e61580edd76002da8112c81ee89f5f44002e961aae12aa629f93162aee03
16,17,match,0xff86c0f7c9ec7adbd2f4b1b5569b64ad2d467c5fc209f0abedc9fe7022d46a8a,0xff86c0f7c9ec7adbd2f4b1b5569b64ad2d467c5fc209f0abedc9fe7022d46a8a
16,18,match,0x14afd3a40f844426ead93e8daeea2f744edc1a59dc26f7453e4278fc5b6af7ad,0x14afd3a40f844426ead93e8daeea2f744edc1a59dc26f7453e4278fc5b6af7ad
16,19,match,0xac62d1bf1e82374eb2315323fa22e1faccd836db79065228c168a8a0879f222e,0xac62d1bf1e82374eb2315323fa22e1faccd836db79065228c168a8a0879f222e
16,2,match,0x06435a4c552c77547862a66a3acf2fffd05abc7d56088da1e6bb83c61f23f2ee,0x06435a4c552c77547862a66a3acf2fffd05abc7d56088da1e6bb83c61f23f2ee
16,20,match,0x9a8ae58a4dd744e17cc14f8c78dd015fe3eb2765dd30de7b2e24c06afe8b41fe,0x9a8ae58a4dd744e17cc14f8c78dd015fe3eb2765dd30de7b2e24c06afe8b41fe
16,21,match,0xdd12e10e76dd84ef2bf5cde011b6e321484d5ccf8e399304750235dddab91919,0xdd12e10e76dd84ef2bf5cde011b6e321484d5ccf8e399304750235dddab91919
16,22,match,0x579d2fe558e480ff4bdc8228ebefde9cac56f62cd4b589385ac65c6469b14aa8,0x579d2fe558e480ff4bdc8228ebefde9cac56f62cd4b589385ac65c6469b14aa8
16,23,match,0x420e492ac91d8cfd1448cfcbe8e53dc1e9780184efe69db983789a8d33b30c60,0x420e492ac91d8cfd1448cfcbe8e53dc1e9780184efe69db983789a8d33b30c60
16,24,match,0xa4be89f7f12bc3e03e66ab513c805fe68216708c4dceb9c030cd796c790b5fe6,0xa4be89f7f12bc3e03e66ab513c805fe68216708c4dceb9c030cd796c790b5fe6
16,25,match,0x481d0d5093226f6acf6a095725fe7a998e6183744aae0ffb109583094dfc235f,0x481d0d5093226f6acf6a095725fe7a998e6183744aae0ffb109583094dfc235f
16,26,match,0xe60ad83f1882044d4e49f0f4c349a2da67e0935a98d38cdf2a9de9f2495eccc6,0xe60ad83f1882044d4e49f0f4c349a2da67e0935a98d38cdf2a9de9f2495eccc6
16,27,match,0x59876b37827b593fa1b1e7ca50b5320eb1dca3d72b4a1072d52b974ca9e2e374,0x59876b37827b593fa1b1e7ca50b5320eb1dca3d72b4a1072d52b974ca9e2e374
16,28,match,0x61b4d60556b1de2728336463668825223473a2bf5e58d54af721f7d7a4abd3e2,0x61b4d60556b1de2728336463668825223473a2bf5e58d54af721f7d7a4abd3e2
16,29,match,0x1dbe07afaeb9c7de3fb88d2e1ea49a98cbde0a9c0a9aa2cbd5d8f0bbbfdbd9c7,0x1dbe07afaeb9c7de3fb88d2e1ea49a98cbde0a9c0a9aa2cbd5d8f0bbbfdbd9c7
16,3,match,0x7fc13f981d6b8cc60d4d0f1a580c6147921e2b283038f3e2aa124085dba7835a,0x7fc13f981d6b8cc60d4d0f1a580c6147921e2b283038f3e2aa124085dba7835a
16,30,match,0x2e8668a506409617a80beb53d10fcd375c7d84dadc20c0d8547799d40f45ad94,0x2e8668a506409617a80beb53d10fcd375c7d84dadc20c0d8547799d40f45ad94
16,31,match,0x513953a448051d14dedc9b61acb64d898a465a005c9998ff815232932da5eabb,0x513953a448051d14dedc9b61acb64d898a465a005c9998ff815232932da5eabb
16,32,match,0xcddc104c6d17f0f75a74286e907754c516b014b0755d15a4f34f9fa51b45c143,0xcddc104c6d17f0f75a74286e907754c516b014b0755d15a4f34f9fa51b45c143
16,33,match,0x1c8436b17bc714e63024d8e2e24b2f6752570fc43be9ff118b36b2e118644f1a,0x1c8436b17bc714e63024d8e2e24b2f6752570fc43be9ff118b36b2e118644f1a
16,34,match,0xbb61d6072dc9ce2eb5b0a428fe06f03bb492cdf91d03d48a5409846cb158f318,0xbb61d6072dc9ce2eb5b0a428fe06f03bb492cdf91d03d48a5409846cb158f318
16,35,match,0x5b6ab8078bcc6a962e66079f475fd4217b91357405e20ab9e36f8941c7b95941,0x5b6ab8078bcc6a962e66079f475fd4217b91357405e20ab9e36f8941c7b95941
16,36,match,0x92166e6f35e004707322638c0313906ac9fae49457087c8de30469b6a53fe9df,0x92166e6f35e004707322638c0313906ac9fae49457087c8de30469b6a53fe9df
16,37,match,0x90b94cf3d6e61072d4ba4b3ebcb83319f2031315a25528812ef189b42cd623da,0x90b94cf3d6e61072d4ba4b3ebcb83319f2031315a25528812ef189b42cd623da
16,38,match,0x7fa082bff503aa2301d5ac84fefe223c62aab3584aa29a86fb72d3bce49e07fc,0x7fa082bff503aa2301d5ac84fefe223c62aab3584aa29a86fb72d3bce49e07fc
16,39,match,0x691b874485426b0d8ceb9f2de1a676e6c486e23867d1c174233405ad09fb1e45,0x691b874485426b0d8ceb9f2de1a676e6c486e23867d1c174233405ad09fb1e45
16,4,match,0x63b17da7e59ddeb93b53b53f3b218269fdf3b2e98e47815b50171c6f2569a5bc,0x63b17da7e59ddeb93b53b53f3b218269fdf3b2e98e47815b50171c6f2569a5bc
16,40,match,0x7c6c18ad038b3a8632b4629bf6bde816b417f255239d08540b47eddecf0d6958,0x7c6c18ad038b3a8632b4629bf6bde816b417f255239d08540b47eddecf0d6958
16,41,match,0x79b3895cd3c3deac1b32183eeaf17097b33f8b110eae7a56870f38fcb6d643df,0x79b3895cd3c3deac1b32183eeaf17097b33f8b110eae7a56870f38fcb6d643df
16,42,match,0x967d78fb23760aa494eabf62f6edda2580c2bc25066780c0ee359acfb2c5718b,0x967d78fb23760aa494eabf62f6edda2580c2bc25066780c0ee359acfb2c5718b
16,43,match,0x1006803536b1448547d8b432465629af7c7b9a5a9cee9cc3fdcc927551d842dc,0x1006803536b1448547d8b432465629af7c7b9a5a9cee9cc3fdcc927551d842dc
16,44,match,0xa98d83323e8515de9cd392b7dc3f417f76e1eb62593c684808864c558e48312c,0xa98d83323e8515de9cd392b7dc3f417f76e1eb62593c684808864c558e48312c
16,45,match,0xf7cd0e5a2e84dd18411bf380efe6452ce299d58e9677b7390caa22a37a662651,0xf7cd0e5a2e84dd18411bf380efe6452ce299d58e9677b7390caa22a37a662651
16,46,match,0xad96d42d1d17060ba92353dcad49df2e5310d36113a206e403ed5d6c72848972,0xad96d42d1d17060ba92353dcad49df2e5310d36113a206e403ed5d6c72848972
16,47,match,0x95030c3b2491194649ccb73c3ab11b95d9cdcf0d491d964bd6a3db83a5b83a0f,0x95030c3b2491194649ccb73c3ab11b95d9cdcf0d491d964bd6a3db83a5b83a0f
16,48,match,0xf3f16700d143bc6cab0becf23d087edebfd15a3362f2e20b743213776c68542b,0xf3f16700d143bc6cab0becf23d087edebfd15a3362f2e20b743213776c68542b
16,49,match,0xdd3d2cd0eaf7cbffb99b7ce18ffc170673587be940233e69a0cb5a1f914c07c7,0xdd3d2cd0eaf7cbffb99b7ce18ffc170673587be940233e69a0cb5a1f914c07c7
16,5,match,0xeecbd0d7ca65b872d7c2e6a9828caf4a3813a96e1e81eba23230b2d77b03cb63,0xeecbd0d7ca65b872d7c2e6a9828caf4a3813a96e1e81eba23230b2d77b03cb63
16,50,match,0x08562f83256f8c5ad7bbbcf6d1cf5802ff3e76c802a9ce7840a751e0e4e9c584,0x08562f83256f8c5ad7bbbcf6d1cf5802ff3e76c802a9ce7840a751e0e4e9c584
16,51,match,0x02000f0c4ced63eb220ca230801113580f1f21851e4dffbe4a07be08c6627d40,0x02000f0c4ced63eb220ca230801113580f1f21851e4dffbe4a07be08c6627d40
16,52,match,0x3b1863aa70a3b79ff7dd87b8e31c8d4a624a72b799b522f4be641e117621dba7,0x3b1863aa70a3b79ff7dd87b8e31c8d4a624a72b799b522f4be641e117621dba7
16,53,match,0xd68459a9e11d7988a17f2c7d95d3d41596bc818154abb9ded29fdf54ae40817e,0xd68459a9e11d7988a17f2c7d95d3d41596bc818154abb9ded29fdf54ae40817e
16,54,match,0xed79c464dafaeecb51d76b0a0db3e4b0537b2e1e12c6085ad92e8a14e628ddf9,0xed79c464dafaeecb51d76b0a0db3e4b0537b2e1e12c6085ad92e8a14e628ddf9
16,55,match,0x3e709d8810c0d6165eb152b7be1c91836389dc19f842fed6d435418cdd338f29,0x3e709d8810c0d6165eb152b7be1c91836389dc19f842fed6d435418cdd338f29
16,6,match,0x5d1cf47ac49a54cda9bdf4629161c895675bb7341da94ac4a9d6b8d6a7ed731c,0x5d1cf47ac49a54cda9bdf4629161c895675bb7341da94ac4a9d6b8d6a7ed731c
16,7,match,0x4926894372077c33861b584417cf77c68b32705afcbed022197e986319488043,0x4926894372077c33861b584417cf77c68b32705afcbed022197e986319488043
16,8,match,0x098a5740b3be7c019763133eec6cd8bd271f48a4c487bd42adbf2d389820f83a,0x098a5740b3be7c019763133eec6cd8bd271f48a4c487bd42adbf2d389820f83a
16,9,match,0x16091317b019b9ac36fd9a7ded3a9e9f43d916e66d023c6500481dcd5666d178,0x16091317b019b9ac36fd9a7ded3a9e9f43d916e66d023c6500481dcd5666d178
17,1,match,0xf1882f30ef876391d25ec9f575e3e2b4fa68b6735738033b2ba217bd8108c808,0xf1882f30ef876391d25ec9f575e3e2b4fa68b6735738033b2ba217bd8108c808
17,10,match,0x0a8b343b6bcbf1b0b6c12949be8261db97fc91c94c0a913e18c3b67945ce1899,0x0a8b343b6bcbf1b0b6c12949be8261db97fc91c94c0a913e18c3b67945ce1899
17,11,match,0x8d1022702a08dd33fff6ce727f898dc77c85efb5d569b49d851343e9f1e882bb,0x8d1022702a08dd33fff6ce727f898dc77c85efb5d569b49d851343e9f1e882bb
17,12,match,0x0e8fa0647b322fcaeb389bf5c474b428d323ad0ae4fb849163413e2a7b317578,0x0e8fa0647b322fcaeb389bf5c474b428d323ad0ae4fb849163413e2a7b317578
17,13,match,0x910dac281af1b077e0359d1fb3a8af1bedc32b84a674e2572941118f94e9480a,0x910dac281af1b077e0359d1fb3a8af1bedc32b84a674e2572941118f94e9480a
17,14,match,0xea17d5ec28e862b80a5522c6e19ec0a0cdc13ab81985b5a6e3d70758e7ccd951,0xea17d5ec28e862b80a5522c6e19ec0a0cdc13ab81985b5a6e3d70758e7ccd951
17,15,match,0xc5fb4a07018f30dce1ce079ae21deecb7c6c542de9b495900ce624232f1a8de9,0xc5fb4a07018f30dce1ce079ae21deecb7c6c542de9b495900ce624232f1a8de9
17,16,match,0x9f415bffa30b4a166f8a0594ba20737e1db33942aa9986f586a5f3bc95e8108c,0x9f415bffa30b4a166f8a0594ba20737e1db33942aa9986f586a5f3bc95e8108c
17,17,match,0x63b2d415d874967fea297caf606804fe0dd2eb3540ce378fefcb40758b5635db,0x63b2d415d874967fea297caf606804fe0dd2eb3540ce378fefcb40758b5635db
17,18,match,0x66f2d0250c3ef5b0fb71d88f933a7036df3ee5069753841561f18de098965991,0x66f2d0250c3ef5b0fb71d88f933a7036df3ee5069753841561f18de098965991
17,19,match,0x947236cd023e0d5b7bb32fe18fa2ecfb9955e92ab0262eefff50fa59a3885f96,0x947236cd023e0d5b7bb32fe18fa2ecfb9955e92ab0262eefff50fa59a3885f96
17,2,match,0xff2bb73d8091923100f7fb21167399c4066169e8b13843e31537332d55a85ac1,0xff2bb73d8091923100f7fb21167399c4066169e8b13843e31537332d55a85ac1
17,20,match,0x0c343084be99968c6702a7f35436b907d161d7686ea41f9aeda1f8f27bab30d5,0x0c343084be99968c6702a7f35436b907d161d7686ea41f9aeda1f8f27bab30d5
17,21,match,0xd6283923d0227f4447a3c12362fbcbd655eb39aa40973dd1db5d1904c5b1b7af,0xd6283923d0227f4447a3c12362fbcbd655eb39aa40973dd1db5d1904c5b1b7af
17,22,match,0xb42f533baba82d07257255c8e35fb631a19de27358edf7c20ad7a3028d120331,0xb42f533baba82d07257255c8e35fb631a19de27358edf7c20ad7a3028d120331
17,23,match,0xaa5b2dc7904f8e67333007d5cc4c2db901650c20a38578785f9fcc7e10c7ec33,0xaa5b2dc7904f8e67333007d5cc4c2db901650c20a38578785f9fcc7e10c7ec33
17,24,match,0x89fa98bceb32c1fe96086ee84deaa2bd8b3b722f40da91c97311df1d294d5aa6,0x89fa98bceb32c1fe96086ee84deaa2bd8b3b722f40da91c97311df1d294d5aa6
17,25,match,0x41736ece4516e97a3c3fe4bf4192c3b55369e02e5fb4210b97bb0c95bb5f61b4,0x41736ece4516e97a3c3fe4bf4192c3b55369e02e5fb4210b97bb0c95bb5f61b4
17,26,match,0xd5193dc99530dfb7c7090c06d1cd7d2a36d353cb5c977a2b93a042a50b167270,0xd5193dc99530dfb7c7090c06d1cd7d2a36d353cb5c977a2b93a042a50b167270
17,27,match,0xed9210af8a0aabf3f64600b9c280ce0a2431188bf0b70c89aab02da0892be663,0xed9210af8a0aabf3f64600b9c280ce0a2431188bf0b70c89aab02da0892be663
17,28,match,0xda1ed7938194e97aa50bc6b9fc4e438a688fde5764e680b1455b94953227300b,0xda1ed7938194e97aa50bc6b9fc4e438a688fde5764e680b1455b94953227300b
17,29,match,0x95f4ad575ec6827c94367327303573477c20fde8be4f7122bb3498adcd6f46d7,0x95f4ad575ec6827c94367327303573477c20fde8be4f7122bb3498adcd6f46d7
17,3,match,0xd42f11ce426693deca2e9674c67c43901ae66208ffd14a6010ab650939f0296d,0xd42f11ce426693deca2e9674c67c43901ae66208ffd14a6010ab650939f0296d
17,30,match,0xc7d21a1dd59a373d4021031be40d5465e5d268b70ab5db550623567566061bae,0xc7d21a1dd59a373d4021031be40d5465e5d268b70ab5db550623567566061bae
17,31,match,0x9cdae3cc96d0c92592d2815f5ea55132a7e749820e425eee025342866c9f2e4a,0x9cdae3cc96d0c92592d2815f5ea55132a7e749820e425eee025342866c9f2e4a
17,32,match,0x6575ce2d8af171a8760aa717c2d2350653887ca992d1721fca5285e942e1103d,0x6575ce2d8af171a8760aa717c2d2350653887ca992d1721fca5285e942e1103d
17,33,match,0x4615f356af9248daac6f21a78add9c602748c080409f1baa5650217621b0cf16,0x4615f356af9248daac6f21a78add9c602748c080409f1baa5650217621b0cf16
