slide_index,gas_used,gas_price,cost_eth,cost_usd
1030,231424,1000000008,0.000231424001851392,0.694272005554176
1031,231424,1000000008,0.000231424001851392,0.694272005554176
1032,231436,1000000008,0.000231436001851488,0.694308005554464
1033,231436,1000000008,0.000231436001851488,0.694308005554464
1034,231436,1000000008,0.000231436001851488,0.694308005554464
1035,231436,1000000008,0.000231436001851488,0.694308005554464
1036,231436,1000000008,0.000231436001851488,0.694308005554464
1037,231436,1000000008,0.000231436001851488,0.694308005554464
1038,231436,1000000008,0.000231436001851488,0.694308005554464
1039,231436,1000000008,0.000231436001851488,0.694308005554464
1040,231436,1000000008,0.000231436001851488,0.694308005554464
1041,231436,1000000008,0.000231436001851488,0.694308005554464
1042,231436,1000000008,0.000231436001851488,0.694308005554464
1043,231436,1000000008,0.000231436001851488,0.694308005554464
1044,231436,1000000008,0.000231436001851488,0.694308005554464
1045,231436,1000000008,0.000231436001851488,0.694308005554464
1046,231436,1000000008,0.000231436001851488,0.694308005554464
1047,231436,1000000008,0.000231436001851488,0.694308005554464
1048,231436,1000000008,0.000231436001851488,0.694308005554464
1049,231436,1000000008,0.000231436001851488,0.694308005554464
1050,231436,1000000008,0.000231436001851488,0.694308005554464
1051,231436,1000000008,0.000231436001851488,0.694308005554464
1052,231436,1000000008,0.000231436001851488,0.694308005554464
1053,231436,1000000008,0.000231436001851488,0.694308005554464
1054,231436,1000000008,0.000231436001851488,0.694308005554464
1055,231436,1000000008,0.000231436001851488,0.694308005554464
1056,231436,1000000008,0.000231436001851488,0.694308005554464
1057,231436,1000000008,0.000231436001851488,0.694308005554464
1058,231436,1000000008,0.000231436001851488,0.694308005554464
1059,231436,1000000008,0.000231436001851488,0.694308005554464
1060,231436,1000000008,0.000231436001851488,0.694308005554464
1061,231436,1000000008,0.000231436001851488,0.694308005554464
1062,231436,1000000008,0.000231436001851488,0.694308005554464
1063,231436,1000000008,0.000231436001851488,0.694308005554464
1064,231436,1000000008,0.000231436001851488,0.694308005554464
1065,231436,1000000008,0.000231436001851488,0.694308005554464
1066,231436,1000000008,0.000231436001851488,0.694308005554464
1067,231436,1000000008,0.000231436001851488,0.694308005554464
1068,231424,1000000008,0.000231424001851392,0.694272005554176
1069,231424,1000000008,0.000231424001851392,0.694272005554176
1070,231424,1000000008,0.000231424001851392,0.694272005554176
1071,231424,1000000008,0.000231424001851392,0.694272005554176
1072,231424,1000000008,0.000231424001851392,0.694272005554176
1073,231424,1000000008,0.000231424001851392,0.694272005554176
1074,231424,1000000008,0.000231424001851392,0.694272005554176
1075,231424,1000000008,0.000231424001851392,0.694272005554176
1076,231424,1000000008,0.000231424001851392,0.694272005554176
1077,231436,1000000008,0.000231436001851488,0.694308005554464
1078,231436,1000000008,0.000231436001851488,0.694308005554464
1079,231436,1000000008,0.000231436001851488,0.694308005554464
1080,231436,1000000008,0.000231436001851488,0.694308005554464
1081,231436,1000000008,0.000231436001851488,0.694308005554464
1082,231436,1000000008,0.000231436001851488,0.694308005554464
1083,231436,1000000008,0.000231436001851488,0.694308005554464
1084,231436,1000000008,0.000231436001851488,0.694308005554464
1085,231436,1000000008,0.000231436001851488,0.694308005554464
1086,231436,1000000008,0.000231436001851488,0.694308005554464
1087,231436,1000000008,0.000231436001851488,0.694308005554464
1088,231436,1000000008,0.000231436001851488,0.694308005554464
1089,231436,1000000008,0.000231436001851488,0.694308005554464
1090,231436,1000000008,0.000231436001851488,0.694308005554464
1091,231436,1000000008,0.000231436001851488,0.694308005554464
1092,231436,1000000008,0.000231436001851488,0.694308005554464
1093,231436,1000000008,0.000231436001851488,0.694308005554464
1094,231436,1000000008,0.000231436001851488,0.694308005554464
1095,231436,1000000008,0.000231436001851488,0.694308005554464
1096,231436,1000000008,0.000231436001851488,0.694308005554464
1097,231436,1000000008,0.000231436001851488,0.694308005554464
1098,231436,1000000008,0.000231436001851488,0.694308005554464
1099,231436,1000000008,0.000231436001851488,0.694308005554464
1100,231436,1000000008,0.000231436001851488,0.694308005554464
1101,231436,1000000008,0.000231436001851488,0.694308005554464
1102,231436,1000000008,0.000231436001851488,0.694308005554464
1103,231436,1000000008,0.000231436001851488,0.694308005554464
1104,231436,1000000008,0.000231436001851488,0.694308005554464
1105,231436,1000000008,0.000231436001851488,0.694308005554464
1106,231436,1000000008,0.000231436001851488,0.694308005554464
1107,231436,1000000008,0.000231436001851488,0.694308005554464
1108,231436,1000000008,0.000231436001851488,0.694308005554464
1109,231436,1000000008,0.000231436001851488,0.694308005554464
1110,231436,1000000008,0.000231436001851488,0.694308005554464
1111,231436,1000000008,0.000231436001851488,0.694308005554464
1112,231436,1000000008,0.000231436001851488,0.694308005554464
1113,231436,1000000008,0.000231436001851488,0.694308005554464
1114,231436,1000000008,0.000231436001851488,0.694308005554464
1115,231436,1000000008,0.000231436001851488,0.694308005554464
1116,231436,1000000008,0.000231436001851488,0.694308005554464
1117,231436,1000000008,0.000231436001851488,0.694308005554464
